-3.20602,-12.45515,0
11.84634,-11.06207,0
-3.78911,11.84627,1
5.85972,9.16531,1
2.68742,-5.79289,1
15.37897,-3.14276,0
5.60552,-5.91787,1
-12.28431,10.55601,1
4.30852,3.41044,0
-14.8128,4.42618,1
-4.01682,-2.97895,1
-7.36776,10.98658,1
-1.33597,11.96973,1
10.53329,-8.18343,0
14.89925,-2.35705,0
4.23454,-12.15763,0
7.0337,-12.08743,0
11.33934,-6.94648,0
-13.44601,4.34789,1
-8.18469,-8.56997,0
3.71072,-6.30064,1
5.67617,9.0853,1
-7.51472,-12.43097,0
-0.128,6.98485,0
-2.0058,12.73997,1
-9.23719,10.00305,1
10.13986,3.91033,1
2.32804,2.1271,0
-10.62792,8.60841,1
-2.99971,5.47303,0
9.43146,3.98078,1
7.92008,8.73536,1
8.62632,-2.62441,1
-3.61747,7.37412,0
-4.99611,-11.29202,0
14.81842,0.54008,0
7.58813,-0.64016,1
8.8062,2.63307,1
2.99002,-13.04801,0
4.36204,-13.11938,0
0.90341,-12.39818,0
6.78127,-4.01266,1
-6.26087,10.74515,1
9.20825,2.52799,1
-9.78135,-4.65239,0
-8.96274,2.33702,0
-0.34477,-5.95769,1
-14.15767,4.18353,1
1.33737,5.03558,0
-11.21111,5.83541,1
0.10982,-7.30374,1
4.66257,8.60413,1
6.4287,-5.16352,1
8.60785,0.48906,1
7.51006,5.3082,1
7.16701,-9.41264,0
0.45112,7.17646,0
8.95386,4.83772,1
6.77686,-2.20584,1
-7.18485,3.9093,0
15.20517,0.04275,0
-12.39835,10.20824,1
2.42051,12.96103,1
7.07179,9.61838,1
7.87644,6.49007,1
-17.11294,-0.40317,1
11.89039,-8.48695,0
-5.81715,11.59665,1
15.00304,-3.89444,0
-0.01069,13.27477,1
2.13246,11.8893,1
-9.48272,-3.80132,0
16.17399,-0.16462,0
9.00681,-11.92944,0
-9.01897,9.17885,1
2.03933,5.91746,0
-5.53726,5.36882,0
3.96515,-11.00719,0
14.49206,-4.28772,0
-1.74851,-9.83878,0
10.42879,-7.53547,0
10.88967,3.71086,1
-16.92647,2.781,1
4.0784,-14.23899,0
14.29119,-3.52119,0
9.16238,7.22186,1
2.50434,2.74587,0
1.15317,-7.63097,1
9.57054,1.37989,1
-12.2096,9.2693,1
-1.85606,-4.69988,1
-0.81608,12.11587,1
-5.53913,10.61837,1
6.84684,11.11548,1
-10.52283,-2.87378,0
5.07038,1.72553,0
-8.86585,0.85566,0
-10.70058,-3.68959,0
-0.9416,6.30044,0
8.99689,-9.08585,0
-8.55539,-6.73117,0
0.70269,-6.58447,1
-7.1218,-6.24738,0
3.63197,11.06354,1
8.53271,5.76638,1
-8.2785,-5.97184,0
6.96591,-13.10659,0
9.37803,4.77483,1
8.39256,0.84251,1
-15.31915,3.22949,1
10.75009,-4.16726,1
-2.27692,-10.26812,0
10.18641,0.10885,1
-7.57705,12.4121,1
6.96393,-4.78866,1
-14.68654,3.95908,1
7.87717,9.51278,1
-1.63261,-14.39254,0
-15.71717,2.85258,1
-5.68769,-9.56719,0
-1.4286,-12.18503,0
4.29566,10.68273,1
-1.90464,7.96954,0
7.71133,8.04748,1
8.2674,8.45828,1
-13.38942,2.85006,1
-7.84756,-7.67881,0
-10.54091,9.12895,1
-10.27368,-1.50328,0
5.73148,-11.26544,0
1.32833,10.72497,1
-9.67062,-0.95375,0
9.1667,5.40343,1
9.90986,2.42206,1
1.66862,11.48686,1
-5.47884,-9.94702,0
-14.40494,0.87968,1
8.42926,5.83595,1
-1.327,-3.79443,1
13.25541,-3.66024,0
-9.27811,10.32836,1
7.69267,8.9028,1
-4.7533,-9.57975,0
-9.21856,-0.54039,0
-7.42192,1.7766,0
-6.94515,11.15741,1
-6.00266,7.45389,0
4.64162,-12.3908,0
-5.91505,7.00907,0
4.45477,-5.19185,1
-1.24805,11.69669,1
12.1197,3.05861,1
0.09964,6.20085,0
-10.00793,10.92182,1
1.65407,7.09204,0
1.78237,-12.75858,0
-5.61001,12.2807,1
-7.77088,-0.36163,0
1.45282,12.96758,1
11.04774,-6.29516,0
-4.07335,-10.57338,0
-9.62888,-7.19379,0
5.22134,-5.75903,1
-3.32354,-0.89444,1
15.07672,-4.11738,0
14.57826,-4.30909,0
6.25377,-12.87967,0
-4.19777,5.95733,0
5.37435,-11.12929,0
8.82223,-9.88856,0
8.37801,5.36363,1
-7.97833,-0.17131,0
-1.93486,-11.86623,0
-10.86231,10.2853,1
6.04903,12.36971,1
-6.09026,11.4312,1
2.87487,-7.95863,1
1.97237,13.02441,1
2.71009,-13.28772,0
-0.86646,12.31324,1
9.76534,5.68021,1
-8.25449,-7.0515,0
14.39036,-1.9299,0
-4.0326,-1.33964,1
2.55708,-11.98829,0
-2.27642,8.28903,0
7.57072,-13.04182,0
8.63156,10.61549,1
4.50638,3.6102,0
4.02778,-6.6335,1
7.50457,-12.53916,0
-1.26172,-11.74315,0
3.34771,-6.3779,1
-4.77471,-10.79813,0
-8.61793,-4.37705,0
11.80605,-4.85886,0
-5.04434,12.40277,1
-7.94501,2.26237,0
14.66096,-1.43386,0
-16.01466,2.11503,1
-2.94203,12.14602,1
14.85606,-4.09662,0
-8.20441,4.52516,0
-5.56036,-10.62771,0
15.80529,-2.09216,0
8.09225,6.37433,1
-8.82615,-7.41908,0
-7.87708,2.62962,0
5.77709,-4.26963,1
-10.86747,-2.20937,0
8.93128,5.70796,1
1.47463,13.32194,1
1.93001,-12.75182,0
-9.43387,-9.84468,0
12.88671,-8.51054,0
6.511,6.72156,1
6.62313,-11.81002,0
-13.73021,2.68794,1
7.1324,-13.18149,0
11.22293,-8.89272,0
-9.10482,-5.14876,0
-7.07833,11.42654,1
-9.73311,-0.27682,0
-13.9066,3.40787,1
-7.14278,-6.75187,0
-8.52233,-4.72435,0
10.37399,-9.85856,0
11.2204,-5.82422,0
9.88196,-8.53484,0
-11.76614,7.51171,1
-8.58619,-7.06403,0
9.09408,1.36367,1
-11.5971,9.41498,1
0.5097,-5.93228,1
-8.91489,3.68951,0
-7.27926,-6.97649,0
5.75575,-11.573,0
-14.41075,9.7668,1
-4.02597,-11.05627,0
-12.47024,8.99669,1
0.21848,6.7823,0
-7.92176,-8.75698,0
-12.51927,7.88267,1
-5.18704,2.93467,0
8.50183,-11.43434,0
-7.34076,-9.41031,0
-11.21839,-0.40655,0
9.02431,1.12637,1
-0.79877,13.10922,1
-6.48212,11.94805,1
8.90492,5.74264,1
-13.15205,5.73947,1
-1.714,-2.58832,1
6.46004,9.51319,1
9.42427,3.80034,1
-9.26196,-5.04281,0
9.75135,-3.6,1
-1.01354,-6.03976,1
14.07638,-3.98476,0
-2.32716,-11.24419,0
10.63458,-10.44638,0
-1.76611,-6.51522,1
-3.70654,13.03733,1
14.44858,-2.63399,0
3.39985,10.37931,1
-6.23224,-10.9027,0
-4.02052,12.97823,1
-15.51503,5.75526,1
-4.52784,6.07733,0
0.06422,-13.7155,0
-6.57317,10.86942,1
6.66328,-12.08573,0
-1.69937,12.73342,1
-4.75498,5.36311,0
-12.04795,8.46254,1
0.66355,13.57936,1
6.12123,6.75842,1
-10.03851,-1.97152,0
-8.75346,-6.48253,0
-7.92,-9.46174,0
16.09863,1.39175,0
-11.96898,9.42149,1
4.66331,10.21286,1
15.68641,-5.41773,0
7.83332,-11.92071,0
3.73238,-13.56148,0
-5.57894,-8.11789,0
7.77881,7.41375,1
-15.68186,1.57602,1
-5.07759,12.54388,1
-4.13049,6.76984,0
-12.86266,3.82504,1
-0.66101,-12.80738,0
-13.91698,2.213,1
-8.49553,-1.65354,0
6.40592,-3.03262,1
6.74679,8.1101,1
0.18681,-11.19191,0
8.57286,7.87465,1
-11.35638,7.90902,1
0.44603,-6.71613,1
-14.54073,0.20304,1
-5.75517,5.79626,0
8.36337,10.58644,1
-7.72852,5.14101,0
-13.77532,4.2663,1
-14.7057,-1.30588,1
8.53161,-3.99461,1
1.79112,-7.71719,1
8.79275,-8.97777,0
15.17291,-3.47086,0
-5.72837,-10.99741,0
-12.02628,9.99819,1
14.4199,-3.13697,0
2.6355,10.74583,1
14.35182,-5.15514,0
2.71233,-12.71144,0
6.20757,-12.93592,0
-15.32415,3.53404,1
-1.91564,-3.05746,1
-10.57374,9.36578,1
-6.39454,-8.30128,0
-10.19425,8.4422,1
10.14555,-8.6345,0
-7.49441,-8.93305,0
-4.02793,-11.43638,0
-7.7278,13.4245,1
-10.26942,-3.96753,0
-9.53714,9.3653,1
-4.18764,11.85915,1
1.53642,3.99493,0
0.40926,-12.56999,0
10.10531,-0.60483,1
-16.04213,6.13371,1
-2.25887,6.33148,0
-2.62789,13.85434,1
10.06261,-9.80259,0
10.60586,-8.39007,0
-15.72005,1.32945,1
7.99809,-5.49518,1
2.21078,-10.77209,0
-9.33065,-3.17107,0
8.34209,1.35565,1
-7.34061,10.47286,1
-6.77965,3.01281,0
9.15568,2.74838,1
5.45931,-2.35252,1
-10.54341,3.54782,0
2.83028,6.89974,0
15.13183,-5.26556,0
9.74954,-10.82578,0
-10.17346,10.74825,1
15.3739,-3.06698,0
-2.18862,11.63671,1
10.76552,-9.74174,0
12.42504,-7.20409,0
1.67003,-15.09817,0
-8.96463,-0.40057,0
-2.29822,-12.28856,0
6.53851,8.12994,1
10.72423,-8.6456,0
8.10048,3.39454,1
4.73446,-11.8613,0
14.61047,-5.65097,0
-7.16234,-10.34829,0
-6.07204,4.41444,0
4.6313,-4.8728,1
11.01163,-1.50998,1
2.46043,-11.55536,0
-6.80136,-8.34629,0
-4.95483,11.30823,1
-7.75252,3.3075,0
-5.65031,14.12882,1
-3.67973,10.57524,1
5.31194,9.51514,1
-8.86614,-6.22143,0
-9.14556,-4.09326,0
1.24022,5.30423,0
-4.80396,12.04746,1
0.08337,12.8787,1
9.93904,-10.98121,0
-1.50637,-3.28293,1
-8.89723,-4.07478,0
-2.72544,12.12226,1
-1.78502,-5.26685,1
7.93299,7.68019,1
9.8884,2.28279,1
1.79375,-8.38056,1
9.88708,-10.62373,0
7.97342,-0.20963,1
-1.94841,13.49719,1
-2.70922,4.85505,0
11.14331,1.47825,1
-9.93946,-1.76016,0
8.10668,-3.55056,1
7.64581,-2.21062,1
-7.15972,3.69415,0
5.75854,9.63934,1
-13.63617,5.02871,1
-4.87168,-6.56653,0
